q_id,question,collection
crpc_1973_335_1_0,The prohibition in 335(2) applies to detention in which facility?,collection_old
crpc_1973_335_1_0,The restriction refers to detention under clause (a) of sub-section; which legal code and section does this belong to?,collection_old
crpc_1973_335_1_0,What is the section number referenced in this CrPC text?,collection_old
crpc_1973_335_1_0,"Based on the metadata, what is the broader subject of CrPC Section 335 as indicated by its section title?",collection_old
crpc_1973_432_0_0,"According to CrPC §432(1), what are the two primary actions the appropriate Government may take with respect to a sentenced person’s punishment?",collection_old
crpc_1973_432_0_0,"Under CrPC §432(1), who may perform these actions and at what point in time may they exercise this power?",collection_old
crpc_1973_432_0_0,"In CrPC §432(1), can the suspension be unconditional, or must the sentenced person accept conditions if any are imposed?",collection_old
crpc_1973_432_0_0,"Does CrPC §432(1) permit remitting only the entire punishment, or can it remit part of the punishment as well?",collection_old
crpc_1973_432_0_0,What is the exact section number and title that governs the power to suspend or remit sentences in the CrPC?,collection_old
crpc_1973_389_0_0,"Under CrPC section 389, what action is available if an appeal is filed against a sentence?",collection_old
crpc_1973_389_0_0,"According to CrPC section 389, what happens to the appellant's freedom during the appeal?",collection_old
crpc_1973_389_0_0,What two measures are described in CrPC section 389's heading?,collection_old
crpc_1973_389_0_0,"In the 1973 Code of Criminal Procedure, which section governs both suspension of sentence pending appeal and bail for the appellant?",collection_old
crpc_1973_389_0_0,What is the section number and official title for the provision addressing suspension of sentence during appeal and release on bail?,collection_old
crpc_1973_23_4_0,"Under CrPC 1973 Sec. 23(4), which two officials must collaborate to prepare the district-level panel of prospective prosecutors?",collection_old
crpc_1973_23_4_0,What is the purpose of the panel described in Sec. 23(4) of CrPC 1973?,collection_old
crpc_1973_23_4_0,The panel prepared under Sec. 23(4) is for appointments to which two categories of prosecutors?,collection_old
crpc_1973_23_4_0,Whose assessment determines fitness for appointment according to Sec. 23(4) CrPC 1973?,collection_old
crpc_1973_23_4_0,"In the process outlined by Sec. 23(4), what is the role of the Sessions Judge?",collection_old
crpc_1973_60A_0_0,"In CrPC 1973, which section number mandates that an arrest be executed strictly under the Code's provisions?",collection_old
crpc_1973_60A_0_0,"In the provided text, what is the chapter heading that introduces the rules for compelling a person's appearance?",collection_old
crpc_1973_60A_0_0,What does section 60A require regarding how arrests must be carried out under CrPC 1973?,collection_old
crpc_1973_60A_0_0,"In the excerpt, which subsection is designated for the topic of summons within Chapter VI?",collection_old
crpc_1973_60A_0_0,What is the overall focus of Chapter VI as presented in this CrPC 1973 excerpt?,collection_old
crpc_1973_213_0_0,"In the CrPC, what aspect of the offence's conduct is required to be described under section 213?",collection_old
crpc_1973_213_0_0,What is the formal code and section that mandates including how the offence was carried out in the records?,collection_old
crpc_1973_213_0_0,Which CrPC section's heading indicates the need to disclose the manner in which the offence was committed?,collection_old
crpc_1973_213_0_0,"If preparing a charging document under the CrPC, which section would guide you to specify the method of commission of the offence?",collection_old
crpc_1973_213_0_0,Identify the section number and law name that deals with stating the manner of committing the offence.,collection_old
crpc_1973_125_0_0,"What CrPC section number provides for maintenance for wives, children, and parents?",collection_old
crpc_1973_125_0_0,"Under what law does section 125 fall, according to the provided metadata?",collection_old
crpc_1973_125_0_0,Who are the beneficiaries explicitly named in the CrPC provision numbered 125?,collection_old
crpc_1973_125_0_0,What is the exact chunk_id that identifies this CrPC maintenance provision in the data?,collection_old
crpc_1973_125_0_0,What is the official heading associated with CrPC section 125 as listed in the metadata?,collection_old
crpc_1973_281_2_0,"Under CrPC §281(3), in which language should the record of the accused’s examination be prepared when practicable?",collection_old
crpc_1973_281_2_0,"If it is not practicable to use the examination language, CrPC §281(3) requires the record to be in which language?",collection_old
crpc_1973_281_2_0,The section title indicates the examiner is a Metropolitan; which authority conducts the examination as referenced in CrPC §281(1)?,collection_old
crpc_1973_281_2_0,What is the fallback language for the examination record under CrPC §281(3) if the examination language cannot be used?,collection_old
crpc_1973_281_2_0,What condition governs whether CrPC §281(3) requires using the language of the examination or the language of the Court?,collection_old
crpc_1973_475_0_0,"Under CrPC §475(1), with which three Acts must the Central Government ensure its rules are consistent when dealing with persons liable for Court-martial?",collection_old
crpc_1973_475_0_0,"When a Magistrate handles a case where the accused could be tried by a Court-martial, what action must he take regarding the accused and the offence?",collection_old
crpc_1973_475_0_0,"According to the Explanation in CrPC §475, what entities are included within the term 'Unit'?",collection_old
crpc_1973_475_0_0,How is the term 'Court-martial' interpreted to include other tribunals under this section?,collection_old
crpc_1973_475_0_0,What must accompany the person when he is delivered to the commanding officer under CrPC §475(1)?,collection_old
crpc_1973_463_0_0,"Under CrPC §463, which court may inquire into non-compliance with sections 164 or 281 when a confession recorded under those sections is tendered in evidence?",collection_old
crpc_1973_463_0_0,"According to CrPC §463, what two conditions must be satisfied for a confession recorded with non-compliance to be admitted?",collection_old
crpc_1973_463_0_0,"Which provision of the Indian Evidence Act, 1872 is overridden by CrPC §463, and what authority does it grant the court despite that override?",collection_old
crpc_1973_463_0_0,"If non-compliance is found but the accused’s defence is not injured and the statement was duly made, what may the court do with the statement?",collection_old
crpc_1973_463_0_0,What specific action may the court undertake to address non-compliance under CrPC §463?,collection_old
crpc_1973_254_2_0,"Under CrPC section 254(3), what may the Magistrate require before summoning a witness on an application, and to which location must the deposit be paid?",collection_old
crpc_1973_254_2_0,Whose expenses are addressed by the Magistrate's power under CrPC 254(3) prior to summoning a witness?,collection_old
crpc_1973_254_2_0,The deposit described in CrPC 254(3) relates to expenses incurred by witnesses for attending for what purpose?,collection_old
crpc_1973_254_2_0,At what stage or procedural moment does the Magistrate gain the authority described in CrPC 254(3) to demand a deposit?,collection_old
crpc_1973_254_2_0,Which statutory framework and section govern the Magistrate's power to require deposits of a witness's expenses before summoning?,collection_old
crpc_1973_265G_0_0,"In CrPC 1973, which section number corresponds to the heading 'Finality of the judgment'?",collection_old
crpc_1973_265G_0_0,What is the exact section title for CrPC section 265G?,collection_old
crpc_1973_265G_0_0,"According to the metadata, which law name is associated with section 265G?",collection_old
crpc_1973_265G_0_0,What topic is designated by CrPC section 265G in the provided text?,collection_old
crpc_1973_265G_0_0,What is the chunk_id that identifies the CrPC entry containing the 'Finality of the judgment'?,collection_old
crpc_1973_276_14_6,"In Form No. 40, which CrPC section is cited as governing the authority for the warrant of commitment in a death-sentence case?",collection_old
crpc_1973_276_14_6,Which CrPC sections are indicated in Form No. 41 for a warrant after a sentence is commuted?,collection_old
crpc_1973_276_14_6,What is the official purpose described by Form No. 40?,collection_old
crpc_1973_276_14_6,To whom is Form No. 40's warrant directed?,collection_old
crpc_1973_276_14_6,What must the jailer do with the prisoner when receiving Form No. 40's warrant?,collection_old
crpc_1973_360_2_0,"Under CrPC §360(3), which offences eligible for release after admonition are punishable with not more than two years' imprisonment or by fine only, provided there is no previous conviction?",collection_old
crpc_1973_360_2_0,What factors must the Court consider when deciding to release a convicted person after admonition under CrPC §360(3)?,collection_old
crpc_1973_360_2_0,What condition regarding prior convictions is required for CrPC §360(3) release after admonition to be available?,collection_old
crpc_1973_360_2_0,What is the effect of the court releasing someone after due admonition under CrPC §360(3) as opposed to imposing a punishment?,collection_old
crpc_1973_360_2_0,"Which court has the power to grant release after admonition under CrPC §360(3), and is this power discretionary or mandatory?",collection_old
crpc_1973_177_0_0,"In the Code of Criminal Procedure (CrPC), which section number corresponds to the topic described as the ordinary place of inquiry and trial?",collection_old
crpc_1973_177_0_0,What is the exact heading assigned to CrPC Section 177 in the provided chunk?,collection_old
crpc_1973_177_0_0,The heading 'Ordinary place of inquiry and trial' appears under which law and section?,collection_old
crpc_1973_177_0_0,"Which two judicial processes are encompassed by the CrPC Section 177 title, based on the heading?",collection_old
crpc_1973_177_0_0,"If you want to study the standard venue for inquiries and trials, which CrPC section should you consult?",collection_old
crpc_1973_395_2_0,"Under CrPC Section 395(3), when a Court refers a case to the High Court under sub-section (1) or (2), what two interim custody options may it order for the accused while awaiting the High Court's decision?",collection_old
crpc_1973_395_2_0,"In the context of Section 395(3), which body’s decision is pending that allows the referring Court to decide on custody?",collection_old
crpc_1973_395_2_0,Does Section 395(3) permit releasing the accused on bail before the High Court delivers its ruling on the reference?,collection_old
crpc_1973_395_2_0,Section 395(3) applies to references made to the High Court under which sub-sections of Section 395?,collection_old
crpc_1973_395_2_0,What condition accompanies the bail option allowed under CrPC 395(3) pending the High Court's decision?,collection_old
crpc_1973_107_0_0,"In CrPC 1973, which section number is associated with the topic of keeping the peace in other cases?",collection_old
crpc_1973_107_0_0,"According to the chunk metadata, under which law does section 107 fall?",collection_old
crpc_1973_107_0_0,What is the formal section heading for section 107 in CrPC 1973?,collection_old
crpc_1973_107_0_0,What is the chunk_id that identifies the CrPC 1973 section addressing security for keeping the peace in other cases?,collection_old
crpc_1973_107_0_0,"From the chunk's metadata, what are the section number and title for this provision?",collection_old
crpc_1973_22_0_0,What CrPC section number governs the local authority of Executive Magistrates?,collection_old
crpc_1973_22_0_0,Which officials are addressed by CrPC Section 22 regarding local jurisdiction?,collection_old
crpc_1973_22_0_0,What is the focus of CrPC Section 22 in terms of jurisdictional boundaries?,collection_old
crpc_1973_22_0_0,CrPC 1973 contains Section 22 as part of which legal code and year?,collection_old
crpc_1973_22_0_0,What numeric identifier is used to label the provision about the local jurisdiction of Executive Magistrates?,collection_old
crpc_1973_82_3_0,"In CrPC section 82(5), to what Court action under sub-section (4) do the provisions of sub-sections (2) and (3) apply?",collection_old
crpc_1973_82_3_0,"According to CrPC 82(5), the application of sub-sections (2) and (3) to a Court declaration under sub-section (4) mirrors their application to which other provision outlined in sub-section (1)?",collection_old
crpc_1973_82_3_0,What is the subject of the proclamation described in sub-section (1) of CrPC section 82 as shown by the chunk's title?,collection_old
crpc_1973_82_3_0,Which two sub-sections' provisions are extended to both the Court declaration under sub-section (4) and the sub-section (1) proclamation?,collection_old
crpc_1973_82_3_0,Where in CrPC section 82 is the rule stated that sub-sections (2) and (3) apply to a Court declaration under sub-section (4) in the same way as to the proclamation under sub-section (1)?,collection_old
crpc_1973_164_5_1,"Under CrPC section 164(1), if the designated registered medical practitioner is unavailable, who may be consulted to examine the woman?",collection_old
crpc_1973_164_5_1,"Before sending the woman to another registered medical practitioner under CrPC section 164(1), whose consent must be obtained?",collection_old
crpc_1973_164_5_1,"As per CrPC section 164(1), within what time period must the woman be referred to a registered medical practitioner after information about the offence is received?",collection_old
crpc_1973_164_5_1,"Which officers have the authority to record confessions and statements under CrPC section 164, according to the text?",collection_old
crpc_1973_164_5_1,What is the stated topic of CrPC section 164 in its section heading?,collection_old
crpc_1973_3_0_0,"In the CrPC item identified by chunk_id crpc_1973_3_0_0, what is the section number for the topic about references?",collection_old
crpc_1973_3_0_0,What is the formal section heading assigned to CrPC section 3 in this chunk?,collection_old
crpc_1973_3_0_0,Which law name is specified in the chunk for the section titled 'Construction of references'?,collection_old
crpc_1973_3_0_0,"According to the metadata, what is the section_title value for this chunk?",collection_old
crpc_1973_3_0_0,What is the doc_id associated with this CrPC chunk?,collection_old
crpc_1973_302_0_0,What is the section number assigned to the provision titled 'Permission to conduct prosecution' in CrPC 1973?,collection_old
crpc_1973_302_0_0,What is the exact heading used for CrPC section 302 in the provided chunk?,collection_old
crpc_1973_302_0_0,Which legal code does section 302 belong to according to the chunk's metadata?,collection_old
crpc_1973_302_0_0,"From the chunk's metadata, what is the section_title that corresponds to section_number '302'?",collection_old
crpc_1973_302_0_0,What year is embedded in the chunk_id crpc_1973_302_0_0 for this CrPC entry?,collection_old
crpc_1973_407_0_0,Which authority is granted the power to transfer cases and appeals under CrPC Section 407?,collection_old
crpc_1973_407_0_0,What is the section number in the CrPC that concerns transferring cases and appeals by the High Court?,collection_old
crpc_1973_407_0_0,"According to CrPC Section 407, which court has the power to transfer cases and appeals?",collection_old
crpc_1973_407_0_0,"Under the CrPC, what does Section 407 authorize the High Court to do with cases and appeals?",collection_old
crpc_1973_407_0_0,How would you reference the provision that confers transfer authority on the High Court within the CrPC?,collection_old
crpc_1973_457_0_0,"In the Code of Criminal Procedure (CrPC), which section number governs the procedure when police seize property?",collection_old
crpc_1973_457_0_0,"What topic does CrPC Section 457 cover, based on its heading in the chunk?",collection_old
crpc_1973_457_0_0,Which abbreviation represents the Code of Criminal Procedure in the provided chunk?,collection_old
crpc_1973_457_0_0,What year is embedded in the chunk_id that identifies CrPC Section 457?,collection_old
crpc_1973_457_0_0,What is the complete chunk_id assigned to the CrPC Section 457 entry?,collection_old
crpc_1973_327_0_0,What does CrPC section 327 require regarding the court’s openness?,collection_old
crpc_1973_327_0_0,Which section number in CrPC corresponds to the 'Court to be open' provision?,collection_old
crpc_1973_327_0_0,Which CrPC Chapter addresses provisions relating to accused persons of unsound mind in the provided text?,collection_old
crpc_1973_327_0_0,What is the general subject matter covered by CrPC Chapter XXV in this excerpt?,collection_old
crpc_1973_327_0_0,What year is indicated by the CrPC identifier crpc_1973 in the chunk's metadata?,collection_old
crpc_1973_484_3_22,"Under CrPC section 292, what are the penalties on the first conviction for the sale of obscene books?",collection_old
crpc_1973_484_3_22,"Under CrPC section 293, what is the punishment on the first conviction for selling obscene objects to young persons?",collection_old
crpc_1973_484_3_22,"Under CrPC section 294, what penalties apply for obscene songs?",collection_old
crpc_1973_484_3_22,"Under CrPC section 295, what is the imprisonment term for destroying, damaging, or defiling a place of worship with intent to insult?",collection_old
crpc_1973_484_3_22,"Under CrPC section 297, what conduct is prohibited in relation to a place of worship or sepulcher?",collection_old
crpc_1973_124_0_0,"Under CrPC section 124(1), what action must the Magistrate or Court take regarding the bond when the person for whom a summons or warrant has been issued appears before them?",collection_old
crpc_1973_124_0_0,"Under CrPC section 124(1), what must be provided for the unexpired portion of the bond term?",collection_old
crpc_1973_124_0_0,"Under CrPC section 124(1), how must the fresh security relate in description to the original security?",collection_old
crpc_1973_124_0_0,Which two provisions are cited as triggering the application of section 124(1): the proviso to sub-section (3) of section 121 and sub-section (10) of section 123?,collection_old
crpc_1973_124_0_0,Who is the person affected by CrPC section 124(1) and what event brings them under this provision?,collection_old
crpc_1973_356_3_0,"Under CrPC 1973 section 356(4), which courts are authorized to issue an order while exercising revision powers?",collection_old
crpc_1973_356_3_0,What action is described as permissible under section 356(4) for the named courts?,collection_old
crpc_1973_356_3_0,To which code and year does section 356 belong?,collection_old
crpc_1973_356_3_0,Name the three courts explicitly listed in 356(4) as having authority to issue such orders in revision.,collection_old
crpc_1973_356_3_0,What phrase qualifies the condition under which these courts may issue an order under section 356(4)?,collection_old
crpc_1973_410_1_0,"Under CrPC 1973, s.410(2), which Judicial Magistrate is authorized to recall a case transferred under s.192(2)?",collection_old
crpc_1973_410_1_0,"After recall under s.410(2), to whom may the recalling Magistrate remit the case for further handling?",collection_old
crpc_1973_410_1_0,What two actions may the recalling Magistrate undertake regarding the recalled case under s.410(2)?,collection_old
crpc_1973_410_1_0,The text connects s.410(2) with cases moved under sub-section (2) of section 192. Which subsections and section are referenced?,collection_old
crpc_1973_410_1_0,"According to the metadata, what is the topic or title associated with CrPC section 410?",collection_old
crpc_1973_357_8_0,"Under CrPC section 357, what circumstance justifies the trial court initiating a recommendation for additional compensation aimed at rehabilitation?",collection_old
crpc_1973_357_8_0,What are the two scenarios described where the court may propose further compensation for rehabilitation?,collection_old
crpc_1973_357_8_0,Who is authorized to make a recommendation for compensation when rehabilitation needs arise?,collection_old
crpc_1973_357_8_0,How does an acquittal or discharge affect the court's potential action on compensation for the victim's rehabilitation?,collection_old
crpc_1973_357_8_0,What formal term does the court use to describe its suggestion of extra compensation for rehabilitation?,collection_old
crpc_1973_58_0_0,"Under CrPC Section 58, to which authority must the officer in charge of a police station report all cases of persons arrested without a warrant?",collection_old
crpc_1973_58_0_0,"Under CrPC Section 58, if the District Magistrate directs, to which official may the report be sent instead of the District Magistrate?",collection_old
crpc_1973_58_0_0,Do the reporting requirements of CrPC Section 58 apply only to arrests within the officer's own police station limits?,collection_old
crpc_1973_58_0_0,"Does the reporting duty in CrPC Section 58 depend on whether the arrestee has been admitted to bail, or does it apply regardless of bail status?",collection_old
crpc_1973_58_0_0,What statute and section establish the obligation described in this chunk?,collection_old
crpc_1973_265_0_0,"In CrPC 265(1), in what language must the court's records and judgments be drafted?",collection_old
crpc_1973_265_0_0,What is the section title associated with CrPC section 265 in this text?,collection_old
crpc_1973_265_0_0,"Under CrPC 265(1), whose language governs the drafting of records and judgments?",collection_old
crpc_1973_265_0_0,The chunk's identifier references CrPC from which year?,collection_old
crpc_1973_265_0_0,Does CrPC 265(1) require that both records and judgments be written in the language of the Court?,collection_old
crpc_1973_341_0_0,Which section number is designated for the provision titled 'Appeal' in the CrPC excerpt?,collection_old
crpc_1973_341_0_0,What is the abbreviation of the statute containing the 'Appeal' provision in the given text?,collection_old
crpc_1973_341_0_0,What is the formal section title assigned to CrPC section 341 in the provided chunk?,collection_old
crpc_1973_341_0_0,"In the metadata of the chunk, which law is identified as the governing code for section 341?",collection_old
crpc_1973_341_0_0,What is the chunk_id that identifies the CrPC section dealing with appeal in this excerpt?,collection_old
crpc_1973_194_0_0,"In CrPC 1973, Section 194 designates which categories of judges to try cases that are transferred to them?",collection_old
crpc_1973_194_0_0,What is the section number of the CrPC provision that assigns cases to Additional and Assistant Sessions Judges?,collection_old
crpc_1973_194_0_0,To which body of law does Section 194 belong?,collection_old
crpc_1973_194_0_0,What is the core responsibility assigned to the judges named in Section 194?,collection_old
crpc_1973_194_0_0,How are cases described in relation to Additional and Assistant Sessions Judges under Section 194?,collection_old
crpc_1973_198_6_0,"Under CrPC §198A, what are the two permissible ways to initiate proceedings for offences punishable under IPC §498A (police report or complaint) and who may file them?",collection_old
crpc_1973_198_6_0,"In CrPC §198A, which relatives of the aggrieved person are explicitly authorized to file a complaint or have a police report filed on their behalf, and what additional permission is required for others to proceed?",collection_old
crpc_1973_198_6_0,"Under CrPC §198B, what must the court be prima facie satisfied of before taking cognizance of IPC §376B in a marital relationship scenario?",collection_old
crpc_1973_198_6_0,"In the CrPC §198B provision, who is permitted to file the complaint to enable cognizance of IPC §376B when the parties are in a marital relationship?",collection_old
crpc_1973_198_6_0,"What IPC sections are cited in this chunk and which CrPC sections govern their prosecution and cognizance (e.g., 498A, 376B; 198A, 198B)?",collection_old
crpc_1973_105L_0_0,"In CrPC 1973 s.105L, who may issue the notification to apply this Chapter to a contracting State?",collection_old
crpc_1973_105L_0_0,What condition must exist between the Central Government and a contracting State for the Chapter to be applied under s.105L?,collection_old
crpc_1973_105L_0_0,By what instrument is the Central Government's directive published to apply the Chapter to contracting States?,collection_old
crpc_1973_105L_0_0,"According to s.105L, what can the notification specify about the Chapter's application to the contracting State?",collection_old
crpc_1973_105L_0_0,What is the subject matter of CHAPTER VIII as indicated in this CrPC excerpt?,collection_old
crpc_1973_274_0_0,What is the CrPC section number for the provision titled 'Record in summons-cases and inquiries'?,collection_old
crpc_1973_274_0_0,What law is abbreviated as CrPC in this chunk?,collection_old
crpc_1973_274_0_0,"Under CrPC section 274, what types of proceedings require recording according to the title?",collection_old
crpc_1973_274_0_0,What is the exact section title listed for CrPC section 274 in the metadata?,collection_old
crpc_1973_274_0_0,What is the chunk_id assigned to this CrPC entry?,collection_old
crpc_1973_195_0_0,"Under CrPC section 195(1)(a)(i), before a court can take cognizance of offences punishable under IPC sections 172–188, what kind of complaint is required and who must file it?",collection_old
crpc_1973_195_0_0,"What additional criminal acts related to IPC 172–188 are included in CrPC 195(1)(a) as prohibiting cognizance unless a written complaint is filed, namely abetment, attempt, and conspiracy?",collection_old
crpc_1973_195_0_0,Which IPC sections are listed in CrPC 195(1)(b)(i) as offences that cannot be cognised when alleged to have been committed in or in relation to a court proceeding?,collection_old
crpc_1973_195_0_0,"In CrPC 195(1)(b)(ii), which IPC offences are described as relating to a document produced or given in evidence and thus barred from cognizance?",collection_old
crpc_1973_195_0_0,"According to the proviso to CrPC 195(1), who may file a written complaint that permits cognizance despite the prohibitions (the original court, an officer authorized in writing, or a subordinate/other court)?",collection_old
crpc_1973_41B_0_0,"In CrPC 41B(a), what visible identification must the arresting officer wear to facilitate identification?",collection_old
crpc_1973_41B_0_0,"Under CrPC 41B(b)(i), who is eligible to attest the memorandum of arrest?",collection_old
crpc_1973_41B_0_0,"Under CrPC 41B(b)(ii), whose signature is required on the memorandum of arrest?",collection_old
crpc_1973_41B_0_0,"According to CrPC 41B(c), what right must be communicated to the arrested person, and when is it waived?",collection_old
crpc_1973_41B_0_0,What are the three duties an officer must perform during an arrest under CrPC 41B?,collection_old
crpc_1973_444_3_0,"In CrPC §444(1), what new clause is inserted after the words 'at any time'?",collection_old
crpc_1973_444_3_0,What is the section title associated with CrPC section 444 as given in the chunk?,collection_old
crpc_1973_444_3_0,Which CrPC chapter is indicated as commenced under this Code in the metadata?,collection_old
crpc_1973_444_3_0,What is the section number of the CrPC provision that deals with discharge of sureties in the chunk?,collection_old
crpc_1973_444_3_0,"Under which law name is this chunk categorized, according to the metadata?",collection_old
crpc_1973_363_4_0,"Under CrPC Sec. 363(5), who is entitled to obtain a copy of the judgment, order, deposition, or other part of the record, and what steps must they take to obtain it?",collection_old
crpc_1973_363_4_0,What items are explicitly eligible to be copied under Sec. 363(5) besides the judgment or order itself?,collection_old
crpc_1973_363_4_0,"Under what condition may the Court provide the copy free of cost, and what reason must be present for that?",collection_old
crpc_1973_363_4_0,"How does the phrase ""Save as otherwise provided in sub-section (2)"" affect the applicability or charges for obtaining the copy under Sec. 363(5)?",collection_old
crpc_1973_363_4_0,What is the law name and section number that governs the right to copy of judgments as stated in this extract?,collection_old
crpc_1973_161_0_0,"In CrPC Section 161, which authority is empowered to examine witnesses during the investigation?",collection_old
crpc_1973_161_0_0,Which section number in the CrPC addresses the police examining witnesses?,collection_old
crpc_1973_161_0_0,"According to the metadata, what is the section title assigned to CrPC Section 161?",collection_old
crpc_1973_161_0_0,What year is embedded in the CrPC document identifier for this chunk?,collection_old
crpc_1973_161_0_0,What is the exact chunk_id for the CrPC provision about police examination of witnesses?,collection_old
crpc_1973_305_4_0,"Under CrPC s. 305(5), what event triggers a court to presume the appointment of a corporation's representative for this section?",collection_old
crpc_1973_305_4_0,Who is authorized to sign the statement that leads to the presumption under CrPC 305(5)?,collection_old
crpc_1973_305_4_0,What must be shown to rebut the presumption created by CrPC 305(5)?,collection_old
crpc_1973_305_4_0,What is the consequence if no contrary proof is offered in CrPC 305(5)?,collection_old
crpc_1973_305_4_0,Which chapter does the metadata indicate has been commenced under this Code for CrPC section 305?,collection_old
crpc_1973_89_0_0,"Under CrPC Section 89, what situation authorizes arrest for a bond intended to secure a person's appearance in court?",collection_old
crpc_1973_89_0_0,What remedy does CrPC 1973 Section 89 provide when an appearance bond is breached?,collection_old
crpc_1973_89_0_0,What is the formal caption of CrPC Section 89?,collection_old
crpc_1973_89_0_0,Which law and section govern arrest as a consequence of breaching an appearance bond in criminal proceedings?,collection_old
crpc_1973_89_0_0,Where in the CrPC would you find the rule that permits arrest for failing to comply with an appearance bond?,collection_old
crpc_1973_140_2_0,"Under CrPC 1973, section 140(3), when an expert is summoned and examined under section 139, who may be directed regarding the payment of costs?",collection_old
crpc_1973_140_2_0,"In CrPC 1973, which sections are involved in the procedure that leads to determining who pays for the expert's summoning and examination?",collection_old
crpc_1973_140_2_0,What power does the Magistrate exercise under CrPC 1973 Section 140(3) concerning the costs of summoning and examining an expert?,collection_old
crpc_1973_140_2_0,"According to CrPC 1973 Section 140(3), who may be instructed to bear the costs for summoning and examining an expert under section 139?",collection_old
crpc_1973_140_2_0,What event triggers the magistrate's authority to direct payment of costs in the scenario described by CrPC 1973 Section 140(3)?,collection_old
crpc_1973_96_0_0,"Who may apply under CrPC 1973 s.96(1) to set aside a forfeiture declaration, and what types of items must the applicant have an interest in?",collection_old
crpc_1973_96_0_0,"Within what timeframe must an eligible person apply to the High Court, and from when does this two-month period run?",collection_old
crpc_1973_96_0_0,To which court must the application be submitted to seek the declaration's cancellation?,collection_old
crpc_1973_96_0_0,What condition must be shown to justify setting aside the forfeiture declaration under s.96(1)?,collection_old
crpc_1973_96_0_0,The forfeiture declaration referenced in s.96(1) is issued under which section?,collection_old
crpc_1973_320_0_2,"In the CrPC excerpt crpc_1973_320_0_2, which IPC section corresponds to the sale of printed or engraved matter containing defamatory content?",collection_old
crpc_1973_320_0_2,Which IPC section in the excerpt is described as involving an insult intended to provoke a breach of the peace?,collection_old
crpc_1973_320_0_2,"In the excerpt, what IPC section is linked to criminal intimidation?",collection_old
crpc_1973_320_0_2,Which IPC section is about inducing a person to believe himself an object of divine displeasure?,collection_old
crpc_1973_320_0_2,"What is the CrPC section number for compounding of offences as indicated in the metadata, and what does this section govern?",collection_old
crpc_1973_41D_0_0,"Under CrPC 41D (1973), who selects the advocate whom the arrested person may meet during interrogation?",collection_old
crpc_1973_41D_0_0,"According to CrPC 41D, is the right to meet an advocate available for the entire interrogation or only for a portion of it?",collection_old
crpc_1973_41D_0_0,What is the exact statutory citation for the provision that guarantees the right to meet an advocate during police interrogation in the 1973 Code?,collection_old
crpc_1973_41D_0_0,What event activates the CrPC 41D entitlement: arrest and interrogation by the police?,collection_old
crpc_1973_41D_0_0,What does the phrase 'advocate of his choice' signify in CrPC 41D?,collection_old
crpc_1973_181_4_0,Under CrPC 181(5) what are the two bases for selecting the Court local jurisdiction to inquire into or try an offence involving possession of stolen property,collection_old
crpc_1973_181_4_0,"Who must have received or retained the stolen property for CrPC 181(5) jurisdiction to apply, and what knowledge must they have about the property",collection_old
crpc_1973_181_4_0,According to CrPC 181(5) can the trial be held in the jurisdiction where the possession of the stolen property occurred even if the offence was committed elsewhere,collection_old
crpc_1973_181_4_0,From which law and year does this place of trial rule originate as indicated by the chunk,collection_old
crpc_1973_181_4_0,What phrase in CrPC 181(5) describes the required mental state of the possessor that triggers the jurisdiction rule,collection_old
crpc_1973_420_0_0,What is the section number of the CrPC provision described in the chunk that governs warrant lodging?,collection_old
crpc_1973_420_0_0,"Under CrPC section 420, with whom should a warrant be lodged?",collection_old
crpc_1973_420_0_0,"In CrPC §420, what is the topic specified under subheading C?",collection_old
crpc_1973_420_0_0,What is the law code to which section 420 belongs?,collection_old
crpc_1973_420_0_0,Which subheading of section 420 addresses the levy of a fine?,collection_old
crpc_1973_167_3_0,"According to CrPC 1973, section 167(4), what must a magistrate other than the Chief Judicial Magistrate do after issuing the order, and what must accompany the copy?",collection_old
crpc_1973_167_3_0,"Under CrPC 1973, section 167(4), to whom must the magistrate send the copy of the order?",collection_old
crpc_1973_167_3_0,"Which official is exempt from the forwarding duty described in CrPC 1973, section 167(4)?",collection_old
crpc_1973_167_3_0,"What additional material must accompany the forwarded copy under CrPC 1973, section 167(4)?",collection_old
crpc_1973_167_3_0,How does section 167(4) of CrPC distinguish the responsibilities of the Chief Judicial Magistrate from other magistrates?,collection_old
crpc_1973_126_0_0,"In the CrPC excerpt, what is the numerical designation used for the section titled 'Procedure'?",collection_old
crpc_1973_126_0_0,What is the title that accompanies the CrPC section number 126 in the provided text?,collection_old
crpc_1973_126_0_0,Which code does the chunk refer to when listing section 126 with the heading 'Procedure'?,collection_old
crpc_1973_126_0_0,"From the snippet, identify the pair consisting of the section number and its heading.",collection_old
crpc_1973_126_0_0,What is the label used for the procedural section in CrPC as shown in the chunk?,collection_old
crpc_1973_100_2_0,"Under CrPC 1973, section 100(3), what action may be taken when a person at a place liable to search is reasonably suspected of concealing an article?",collection_old
crpc_1973_100_2_0,"In CrPC 1973, section 100(3), if the person to be searched is a woman, who must perform the search?",collection_old
crpc_1973_100_2_0,"According to CrPC 1973, section 100(3), how should the search of a woman be conducted?",collection_old
crpc_1973_100_2_0,"What condition must be met for the search to be conducted under CrPC 1973, section 100(3)?",collection_old
crpc_1973_100_2_0,What is the name and year of the statute that contains section 100(3) governing searches of persons suspected of concealing articles?,collection_old
